Level,Column,Location,Samples,Groups,States,Chi-square,dof,p-value,Level FDR p-value,Global FDR p-value,Significant (global FDR<0.05)
2,31184,SNP_149985,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31206,SNP_150025,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31225,SNP_150113,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31269,SNP_150264,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31325,SNP_150546,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31378,SNP_150885,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31415,SNP_150982,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31444,SNP_151119,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31526,SNP_151455,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31678,SNP_152131,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31723,SNP_152405,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31736,SNP_152450,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31788,SNP_152664,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31798,SNP_152690,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31800,SNP_152696,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31825,SNP_152809,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,31926,SNP_153426,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32012,SNP_153916,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32044,SNP_154068,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32067,SNP_154146,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32131,SNP_154356,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32242,SNP_154890,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32332,SNP_155263,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32424,SNP_155570,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32570,SNP_156298,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32598,SNP_156483,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32637,SNP_156720,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32659,SNP_156823,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32741,SNP_157077,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32773,SNP_157266,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32777,SNP_157292,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32802,SNP_157456,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32904,SNP_158012,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32914,SNP_158058,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32931,SNP_158114,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32939,SNP_158139,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32950,SNP_158236,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32964,SNP_158332,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,32979,SNP_158418,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33086,SNP_158923,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33165,SNP_159418,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33208,SNP_159633,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33340,SNP_160169,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33398,SNP_160446,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33399,SNP_160453,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33479,SNP_160802,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33497,SNP_160883,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33549,SNP_161147,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33554,SNP_161159,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33621,SNP_161369,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33720,SNP_161748,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33786,SNP_162087,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33793,SNP_162136,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33863,SNP_162671,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,33962,SNP_163378,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34124,SNP_164072,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34219,SNP_164494,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34309,SNP_165027,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34362,SNP_165366,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34516,SNP_166095,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34534,SNP_166128,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34575,SNP_166297,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34592,SNP_166370,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34636,SNP_166606,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34653,SNP_166672,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34680,SNP_166759,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34853,SNP_167577,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34907,SNP_167866,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34925,SNP_167981,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34927,SNP_167995,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,34990,SNP_168377,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35110,SNP_168944,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35162,SNP_169211,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35179,SNP_169265,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35189,SNP_169326,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35304,SNP_170030,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35415,SNP_170656,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35539,SNP_171230,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35603,SNP_171545,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35642,SNP_171670,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35676,SNP_171761,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35683,SNP_171800,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35688,SNP_171872,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,35718,SNP_172006,100,22,2,15.824915824915825,21,0.7794063404506985,0.972101497496768,0.9232923818818674,False
2,27847,SNP_133785,100,22,2,15.822357311719017,21,0.7795476550139339,0.9721516973701283,0.9234496097528436,False
2,1500,SNP_008018,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,8499,SNP_041921,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,10320,SNP_050264,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,12784,SNP_062746,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,18063,SNP_088030,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,18365,SNP_089616,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,18860,SNP_091860,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,20012,SNP_097331,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,26663,SNP_128452,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,27079,SNP_130227,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,27536,SNP_132433,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,28913,SNP_138845,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,31941,SNP_153477,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,33181,SNP_159538,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,33700,SNP_161589,100,22,2,15.816326530612244,21,0.7798806099500861,0.9721516973701283,0.9236913676471888,False
2,25249,SNP_121606,100,22,2,15.814536340852133,21,0.7799794061226497,0.9722410335857369,0.9237982051409024,False
2,7826,SNP_038409,100,22,2,15.807560137457042,21,0.7803642356182877,0.9726868905150318,0.9242438109682474,False
2,1261,SNP_006748,100,22,2,15.798611111111112,21,0.7808574954250156,0.9730986480645979,0.9247668920736826,False
2,5977,SNP_029583,100,22,2,15.798611111111112,21,0.7808574954250156,0.9730986480645979,0.9247668920736826,False
2,11890,SNP_058237,100,22,2,15.798611111111112,21,0.7808574954250156,0.9730986480645979,0.9247668920736826,False
2,15056,SNP_073746,100,22,2,15.798611111111112,21,0.7808574954250156,0.9730986480645979,0.9247668920736826,False
2,15865,SNP_077405,100,22,2,15.798611111111112,21,0.7808574954250156,0.9730986480645979,0.9247668920736826,False
2,29166,SNP_140451,100,22,2,15.798611111111112,21,0.7808574954250156,0.9730986480645979,0.9247668920736826,False
1,1487,SNP_007943,100,6,2,2.464728254201938,5,0.7817974436954693,0.7912101544207669,0.9258596724290874,False
1,8609,SNP_042548,100,6,2,2.4647282542019378,5,0.7817974436954694,0.7912101544207669,0.9258596724290874,False
2,2119,SNP_010399,100,22,2,15.681639085894407,21,0.7872633426762461,0.981013340571325,0.9314381067948574,False
2,5869,SNP_029169,100,22,2,15.681639085894405,21,0.7872633426762461,0.981013340571325,0.9314381067948574,False
2,8609,SNP_042548,100,22,2,15.672514619883046,21,0.7877597523087445,0.98159778878484,0.9314381067948574,False
3,19229,SNP_093620,100,65,2,54.710144927536234,64,0.7895545318714394,0.9999984725432447,0.9314381067948574,False
3,31262,SNP_150245,100,65,2,54.71014492753623,64,0.7895545318714395,0.9999984725432447,0.9314381067948574,False
3,9414,SNP_046134,100,65,2,54.71014492753622,64,0.7895545318714396,0.9999984725432447,0.9314381067948574,False
2,21872,SNP_105685,100,22,2,15.639097744360905,21,0.7895736602942557,0.9838238244080918,0.9314381067948574,False
2,19085,SNP_092795,100,22,2,15.618315884273331,21,0.790698449129738,0.9844135984372506,0.9314381067948574,False
2,19087,SNP_092798,100,22,2,15.618315884273331,21,0.790698449129738,0.9844135984372506,0.9314381067948574,False
2,32,SNP_000160,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,751,SNP_003918,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,1420,SNP_007393,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,2717,SNP_013556,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,3401,SNP_016816,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,6261,SNP_030651,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,6317,SNP_030894,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,7244,SNP_035551,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,10247,SNP_049979,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,14060,SNP_068704,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,14479,SNP_070722,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,15137,SNP_074046,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,19273,SNP_093802,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,22091,SNP_106442,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,23114,SNP_111024,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,26025,SNP_125139,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,26248,SNP_126197,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,26682,SNP_128525,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,29724,SNP_142698,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,32392,SNP_155475,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,33531,SNP_161081,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,33532,SNP_161082,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,35187,SNP_169316,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,35598,SNP_171530,100,22,2,15.616647575410463,21,0.7907886345613596,0.9844135984372506,0.9314381067948574,False
2,7118,SNP_034952,100,22,2,15.616647575410461,21,0.7907886345613597,0.9844135984372506,0.9314381067948574,False
1,72,SNP_000339,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,80,SNP_000363,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,101,SNP_000429,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,196,SNP_001093,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,254,SNP_001404,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,293,SNP_001581,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,295,SNP_001587,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,303,SNP_001611,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,359,SNP_001982,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,423,SNP_002392,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,559,SNP_003096,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,647,SNP_003498,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,782,SNP_004042,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,784,SNP_004045,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,812,SNP_004227,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,961,SNP_004961,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1020,SNP_005275,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1021,SNP_005280,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1355,SNP_007173,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1482,SNP_007925,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1530,SNP_008135,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1533,SNP_008145,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1636,SNP_008566,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1697,SNP_008843,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1772,SNP_009087,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1778,SNP_009110,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,1905,SNP_009735,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2019,SNP_010057,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2062,SNP_010162,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2161,SNP_010595,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2283,SNP_011308,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2285,SNP_011316,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2303,SNP_011402,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2313,SNP_011468,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2376,SNP_011749,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2478,SNP_012264,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2488,SNP_012330,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2507,SNP_012391,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2557,SNP_012680,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2599,SNP_013026,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2651,SNP_013298,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2771,SNP_013798,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2914,SNP_014443,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,2963,SNP_014619,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3156,SNP_015670,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3183,SNP_015788,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3217,SNP_015924,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3335,SNP_016526,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3439,SNP_017063,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3452,SNP_017172,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3501,SNP_017445,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3589,SNP_017788,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3603,SNP_017852,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3665,SNP_018239,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,3993,SNP_020104,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4039,SNP_020256,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4150,SNP_020803,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4328,SNP_021490,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4355,SNP_021640,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4479,SNP_022342,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4488,SNP_022403,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4588,SNP_022828,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4634,SNP_022996,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4703,SNP_023378,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4722,SNP_023462,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4740,SNP_023523,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,4835,SNP_024188,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5162,SNP_025399,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5191,SNP_025490,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5207,SNP_025559,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5236,SNP_025701,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5245,SNP_025795,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5313,SNP_026114,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5462,SNP_026853,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5480,SNP_026972,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5592,SNP_027570,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5635,SNP_027768,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5681,SNP_028017,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5863,SNP_029156,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,5981,SNP_029638,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6173,SNP_030299,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6213,SNP_030426,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6455,SNP_031779,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6584,SNP_032490,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6596,SNP_032542,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6616,SNP_032617,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6676,SNP_032932,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6701,SNP_033054,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6728,SNP_033181,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6831,SNP_033675,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,6837,SNP_033696,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7127,SNP_035001,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7154,SNP_035207,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7169,SNP_035254,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7188,SNP_035386,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7323,SNP_036004,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7427,SNP_036506,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7613,SNP_037458,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7653,SNP_037686,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7661,SNP_037736,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7701,SNP_037858,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
1,7762,SNP_038178,100,6,2,2.404143475572047,5,0.7908569158898575,0.7912101544207669,0.9314381067948574,False
